,data,codigo,defluencia
400,2002-01-23,19067,132.19
401,2002-01-25,19067,177.81
402,2002-01-27,19067,209.73
403,2002-02-01,19067,84.59
404,2002-02-02,19067,83.1
405,2002-02-04,19067,61.49
406,2002-02-06,19067,57.94
407,2002-02-10,19067,80.18
408,2002-02-12,19067,76.4
409,2002-02-14,19067,93.67
410,2002-02-15,19067,104.47
411,2002-02-16,19067,113.2
412,2002-02-17,19067,96.66
413,2002-02-19,19067,80.25
414,2002-02-20,19067,81.65
415,2002-02-21,19067,75.21
416,2002-02-22,19067,68.52
417,2002-02-24,19067,58.83
418,2002-02-25,19067,56.6
419,2002-02-26,19067,57.39
420,2002-02-28,19067,44.36
421,2002-03-02,19067,43.36
422,2002-03-03,19067,43.56
423,2002-03-04,19067,48.54
424,2002-03-06,19067,55.82
425,2002-03-09,19067,88.61
426,2002-03-11,19067,61.82
427,2002-03-14,19067,158.18
428,2002-03-15,19067,259.7
429,2002-03-16,19067,238.1
430,2002-03-22,19067,85.57
431,2002-03-23,19067,69.09
432,2002-03-25,19067,69.36
433,2002-03-28,19067,64.03
434,2002-03-29,19067,67.66
435,2002-03-30,19067,63.2
436,2002-04-02,19067,53.76
437,2002-04-03,19067,54.86
438,2002-04-04,19067,52.0
439,2002-04-06,19067,64.23
440,2002-04-07,19067,58.17
441,2002-04-09,19067,44.88
442,2002-04-10,19067,38.91
443,2002-04-13,19067,49.3
444,2002-04-14,19067,44.41
445,2002-04-16,19067,49.7
446,2002-04-17,19067,53.61
447,2002-04-18,19067,55.07
448,2002-04-19,19067,69.65
449,2002-04-21,19067,158.51
450,2002-04-22,19067,216.84
451,2002-04-23,19067,151.91
452,2002-04-24,19067,101.59
453,2002-04-25,19067,77.43
454,2002-04-26,19067,64.49
455,2002-04-27,19067,59.11
456,2002-04-29,19067,66.49
457,2002-05-01,19067,105.75
458,2002-05-04,19067,84.21
459,2002-05-05,19067,74.14
460,2002-05-06,19067,63.08
461,2002-05-07,19067,56.21
462,2002-05-08,19067,55.58
463,2002-05-09,19067,59.05
464,2002-05-10,19067,60.39
465,2002-05-13,19067,51.21
466,2002-05-14,19067,48.81
467,2002-05-15,19067,77.91
468,2002-05-19,19067,414.03
469,2002-05-22,19067,365.61
470,2002-05-23,19067,301.56
471,2002-05-24,19067,224.19
472,2002-05-26,19067,154.7
473,2002-05-27,19067,133.4
474,2002-05-29,19067,127.45
475,2002-05-31,19067,127.32
476,2002-06-01,19067,152.06
477,2002-06-02,19067,151.83
478,2002-06-04,19067,105.71
479,2002-06-05,19067,96.35
480,2002-06-06,19067,97.78
481,2002-06-07,19067,161.67
482,2002-06-09,19067,752.49
483,2002-06-10,19067,932.91
484,2002-06-12,19067,1453.86
485,2002-06-15,19067,1689.34
486,2002-06-16,19067,1373.53
487,2002-06-21,19067,386.04
488,2002-06-23,19067,306.31
489,2002-06-24,19067,272.55
490,2002-06-25,19067,243.32
491,2002-06-30,19067,202.99
492,2002-07-05,19067,465.35
493,2002-07-06,19067,345.89
494,2002-07-07,19067,359.78
495,2002-07-09,19067,469.23
496,2002-07-13,19067,232.78
497,2002-07-15,19067,183.61
498,2002-07-18,19067,155.57
499,2002-07-19,19067,145.69
500,2002-07-22,19067,155.13
501,2002-07-23,19067,147.88
502,2002-07-26,19067,176.0
503,2002-07-27,19067,242.37
504,2002-07-30,19067,238.45
505,2002-08-01,19067,437.51
506,2002-08-02,19067,536.09
507,2002-08-03,19067,502.31
508,2002-08-04,19067,501.1
509,2002-08-09,19067,335.12
510,2002-08-10,19067,283.56
511,2002-08-11,19067,251.26
512,2002-08-14,19067,201.28
513,2002-08-18,19067,201.51
514,2002-08-20,19067,209.11
515,2002-08-25,19067,828.56
516,2002-08-28,19067,345.13
517,2002-08-29,19067,304.19
518,2002-08-31,19067,243.14
519,2002-09-07,19067,1232.59
520,2002-09-09,19067,518.91
521,2002-09-11,19067,299.64
522,2002-09-14,19067,697.07
523,2002-09-15,19067,582.43
524,2002-09-17,19067,664.51
525,2002-09-19,19067,884.95
526,2002-09-20,19067,1052.12
527,2002-09-23,19067,442.38
528,2002-09-24,19067,355.57
529,2002-09-27,19067,233.02
530,2002-09-28,19067,205.09
531,2002-09-29,19067,205.57
532,2002-10-02,19067,595.7
533,2002-10-04,19067,500.51
534,2002-10-05,19067,858.51
535,2002-10-07,19067,1006.78
536,2002-10-10,19067,552.76
537,2002-10-13,19067,491.58
538,2002-10-18,19067,701.94
539,2002-10-19,19067,462.03
540,2002-10-21,19067,436.75
541,2002-10-24,19067,409.59
542,2002-10-25,19067,687.75
543,2002-10-28,19067,556.92
544,2002-10-29,19067,516.42
545,2002-10-31,19067,625.11
546,2002-11-01,19067,717.08
547,2002-11-04,19067,483.35
548,2002-11-06,19067,440.6
549,2002-11-07,19067,390.96
550,2002-11-08,19067,325.44
551,2002-11-09,19067,345.9
552,2002-11-10,19067,642.95
553,2002-11-11,19067,965.36
554,2002-11-12,19067,865.52
555,2002-11-13,19067,468.32
556,2002-11-16,19067,254.4
557,2002-11-18,19067,262.84
558,2002-11-21,19067,297.85
559,2002-11-24,19067,191.28
560,2002-11-25,19067,182.5
561,2002-11-28,19067,813.63
562,2002-11-29,19067,945.79
563,2002-12-01,19067,884.63
564,2002-12-02,19067,667.16
565,2002-12-03,19067,568.61
566,2002-12-05,19067,402.49
567,2002-12-06,19067,364.14
568,2002-12-08,19067,499.58
569,2002-12-09,19067,610.72
570,2002-12-11,19067,363.0
571,2002-12-14,19067,225.32
572,2002-12-16,19067,193.56
573,2002-12-18,19067,169.04
574,2002-12-22,19067,192.53
575,2002-12-24,19067,929.39
576,2002-12-25,19067,1268.2
577,2002-12-28,19067,280.36
578,2002-12-29,19067,223.34
579,2002-12-30,19067,195.56
580,2003-01-01,19067,184.47
581,2003-01-02,19067,225.08
582,2003-01-03,19067,234.51
583,2003-01-04,19067,218.98
584,2003-01-05,19067,209.54
585,2003-01-06,19067,180.6
586,2003-01-08,19067,127.83
587,2003-01-10,19067,243.84
588,2003-01-12,19067,292.84
589,2003-01-14,19067,158.66
590,2003-01-15,19067,133.78
591,2003-01-17,19067,177.51
592,2003-01-18,19067,185.49
593,2003-01-21,19067,176.26
594,2003-01-23,19067,124.07
595,2003-01-25,19067,96.43
596,2003-01-28,19067,87.32
597,2003-01-30,19067,87.07
598,2003-01-31,19067,76.06
599,2003-02-02,19067,94.33
600,2003-02-04,19067,114.94
601,2003-02-06,19067,113.2
602,2003-02-07,19067,180.34
603,2003-02-08,19067,431.49
604,2003-02-10,19067,352.03
605,2003-02-14,19067,159.28
606,2003-02-18,19067,143.42
607,2003-02-22,19067,546.2
608,2003-03-07,19067,215.25
609,2003-03-08,19067,215.27
610,2003-03-09,19067,192.12
611,2003-03-12,19067,207.67
612,2003-03-13,19067,290.66
613,2003-03-15,19067,208.12
614,2003-03-16,19067,156.79
615,2003-03-17,19067,131.33
616,2003-03-19,19067,116.0
617,2003-03-20,19067,118.05
618,2003-03-22,19067,172.43
619,2003-03-26,19067,96.27
620,2003-03-27,19067,98.78
621,2003-03-30,19067,82.39
622,2003-04-04,19067,109.19
623,2003-04-06,19067,101.39
624,2003-04-07,19067,96.99
625,2003-04-09,19067,71.83
626,2003-04-11,19067,57.99
627,2003-04-12,19067,53.78
628,2003-04-13,19067,52.88
629,2003-04-15,19067,48.97
630,2003-04-16,19067,47.04
631,2003-04-18,19067,56.57
632,2003-04-20,19067,83.46
633,2003-04-22,19067,85.41
634,2003-04-24,19067,61.03
635,2003-04-28,19067,60.8
636,2003-04-29,19067,78.98
637,2003-04-30,19067,256.01
638,2003-05-06,19067,173.35
639,2003-05-09,19067,129.05
640,2003-05-13,19067,89.02
641,2003-05-14,19067,82.28
642,2003-05-16,19067,76.5
643,2003-05-18,19067,70.06
644,2003-05-21,19067,64.54
645,2003-05-22,19067,82.5
646,2003-05-23,19067,139.39
647,2003-05-24,19067,224.9
648,2003-05-25,19067,238.06
649,2003-05-26,19067,155.9
650,2003-05-29,19067,81.58
651,2003-05-31,19067,68.05
652,2003-06-01,19067,66.3
653,2003-06-03,19067,117.82
654,2003-06-04,19067,188.64
655,2003-06-06,19067,254.07
656,2003-06-07,19067,222.88
657,2003-06-09,19067,229.55
658,2003-06-11,19067,341.44
659,2003-06-15,19067,208.53
660,2003-06-16,19067,186.34
661,2003-06-18,19067,294.37
662,2003-06-19,19067,485.11
663,2003-06-24,19067,201.35
664,2003-06-29,19067,123.86
665,2003-07-01,19067,109.64
666,2003-07-02,19067,108.42
667,2003-07-03,19067,107.96
668,2003-07-06,19067,97.56
669,2003-07-07,19067,112.3
670,2003-07-08,19067,181.79
671,2003-07-09,19067,434.52
672,2003-07-11,19067,503.8
673,2003-07-12,19067,315.61
674,2003-07-14,19067,159.76
675,2003-07-15,19067,194.9
676,2003-07-16,19067,266.95
677,2003-07-27,19067,100.91
678,2003-07-29,19067,93.58
679,2003-07-30,19067,88.18
680,2003-08-03,19067,75.9
681,2003-08-04,19067,78.69
682,2003-08-05,19067,77.96
683,2003-08-12,19067,59.69
684,2003-08-14,19067,58.41
685,2003-08-18,19067,74.91
686,2003-08-19,19067,65.53
687,2003-08-20,19067,60.15
688,2003-08-21,19067,56.33
689,2003-08-22,19067,52.82
690,2003-08-24,19067,56.12
691,2003-08-26,19067,71.96
692,2003-08-28,19067,67.72
693,2003-08-29,19067,61.36
694,2003-09-01,19067,50.01
695,2003-09-02,19067,51.95
696,2003-09-03,19067,48.83
697,2003-09-04,19067,47.15
698,2003-09-06,19067,38.82
699,2003-09-07,19067,38.24
700,2003-09-08,19067,41.61
701,2003-09-11,19067,102.18
702,2003-09-12,19067,138.19
703,2003-09-13,19067,131.62
704,2003-09-14,19067,93.11
705,2003-09-18,19067,44.28
706,2003-09-20,19067,38.98
707,2003-09-22,19067,34.41
708,2003-09-23,19067,33.99
709,2003-09-24,19067,35.47
710,2003-09-27,19067,50.16
711,2003-09-29,19067,51.96
712,2003-09-30,19067,47.99
713,2003-10-01,19067,47.19
714,2003-10-03,19067,57.28
715,2003-10-04,19067,46.4
716,2003-10-09,19067,376.76
717,2003-10-10,19067,553.03
718,2003-10-12,19067,217.92
719,2003-10-14,19067,124.7
720,2003-10-21,19067,76.41
721,2003-10-23,19067,83.93
722,2003-10-25,19067,207.15
723,2003-10-28,19067,483.28
724,2003-10-29,19067,284.24
725,2003-10-30,19067,252.23
726,2003-10-31,19067,210.54
727,2003-11-02,19067,214.04
728,2003-11-03,19067,262.05
729,2003-11-05,19067,180.37
730,2003-11-07,19067,123.15
731,2003-11-09,19067,121.01
732,2003-11-10,19067,112.39
733,2003-11-11,19067,97.76
734,2003-11-12,19067,93.33
735,2003-11-14,19067,95.54
736,2003-11-15,19067,114.13
737,2003-11-18,19067,462.31
738,2003-11-20,19067,215.99
739,2003-11-21,19067,160.21
740,2003-11-23,19067,101.0
741,2003-11-27,19067,124.39
742,2003-11-28,19067,140.28
743,2003-12-04,19067,112.0
744,2003-12-05,19067,154.77
745,2003-12-07,19067,202.5
746,2003-12-08,19067,229.23
747,2003-12-09,19067,343.56
748,2003-12-11,19067,477.12
749,2003-12-12,19067,1125.7
750,2003-12-13,19067,1328.34
751,2003-12-14,19067,584.57
752,2003-12-15,19067,623.24
753,2003-12-17,19067,1118.91
754,2003-12-18,19067,817.7
755,2003-12-19,19067,506.1
756,2003-12-21,19067,909.2
757,2003-12-22,19067,1228.15
758,2003-12-24,19067,499.23
759,2003-12-25,19067,383.51
760,2003-12-26,19067,303.35
761,2003-12-27,19067,258.85
762,2003-12-28,19067,227.77
763,2003-12-29,19067,257.02
764,2003-12-31,19067,1087.73
765,2004-01-04,19067,303.92
766,2004-01-06,19067,224.22
767,2004-01-12,19067,161.83
768,2004-01-16,19067,244.41
769,2004-01-17,19067,222.57
770,2004-01-18,19067,165.84
771,2004-01-21,19067,116.79
772,2004-01-22,19067,111.55
773,2004-01-27,19067,353.84
774,2004-01-29,19067,196.41
775,2004-01-30,19067,228.14
776,2004-01-31,19067,235.69
777,2004-02-02,19067,203.49
778,2004-02-04,19067,179.85
779,2004-02-05,19067,174.65
780,2004-02-06,19067,218.23
781,2004-02-07,19067,213.06
782,2004-02-10,19067,116.52
783,2004-02-11,19067,118.79
784,2004-02-13,19067,91.5
785,2004-02-14,19067,85.65
786,2004-02-15,19067,81.34
787,2004-02-16,19067,79.65
788,2004-02-19,19067,70.61
789,2004-02-20,19067,62.84
790,2004-02-21,19067,71.68
791,2004-02-25,19067,61.64
792,2004-02-26,19067,53.97
793,2004-02-27,19067,54.09
794,2004-02-29,19067,55.71
795,2004-03-02,19067,55.01
796,2004-03-04,19067,29.44
797,2004-03-07,19067,27.69
798,2004-03-13,19067,36.69
799,2004-03-14,19067,42.21
800,2004-03-16,19067,73.04
801,2004-03-17,19067,73.23
802,2004-03-18,19067,77.41
803,2004-03-20,19067,79.51
804,2004-03-21,19067,130.91
805,2004-03-23,19067,93.62
806,2004-03-24,19067,62.84
807,2004-03-27,19067,49.05
808,2004-03-29,19067,763.86
809,2004-03-30,19067,367.26
810,2004-03-31,19067,262.22
811,2004-04-01,19067,184.52
812,2004-04-07,19067,295.65
813,2004-04-09,19067,200.55
814,2004-04-10,19067,176.57
815,2004-04-13,19067,124.95
816,2004-04-14,19067,102.73
817,2004-04-19,19067,336.07
818,2004-04-21,19067,460.51
819,2004-04-22,19067,252.94
820,2004-04-23,19067,216.93
821,2004-04-25,19067,225.44
822,2004-04-29,19067,102.23
823,2004-04-30,19067,97.82
824,2004-05-01,19067,100.35
825,2004-05-02,19067,112.79
826,2004-05-03,19067,130.47
827,2004-05-04,19067,190.79
828,2004-05-05,19067,271.69
829,2004-05-06,19067,547.02
830,2004-05-08,19067,801.23
831,2004-05-09,19067,641.92
832,2004-05-10,19067,479.73
833,2004-05-11,19067,366.44
834,2004-05-13,19067,294.52
835,2004-05-14,19067,315.03
836,2004-05-16,19067,286.53
837,2004-05-17,19067,224.51
838,2004-05-23,19067,125.45
839,2004-05-24,19067,133.04
840,2004-05-26,19067,222.17
841,2004-05-27,19067,269.58
842,2004-05-28,19067,225.86
843,2004-05-29,19067,172.92
844,2004-05-30,19067,149.34
845,2004-06-03,19067,116.55
846,2004-06-05,19067,102.49
847,2004-06-06,19067,117.14
848,2004-06-09,19067,102.83
849,2004-06-11,19067,140.94
850,2004-06-12,19067,197.88
851,2004-06-14,19067,221.25
852,2004-06-15,19067,166.37
853,2004-06-17,19067,120.69
854,2004-06-19,19067,106.53
855,2004-06-20,19067,101.84
856,2004-06-21,19067,102.13
857,2004-06-23,19067,87.69
858,2004-06-25,19067,80.82
859,2004-06-28,19067,95.25
860,2004-07-01,19067,95.4
861,2004-07-02,19067,144.78
862,2004-07-04,19067,387.78
863,2004-07-05,19067,407.96
864,2004-07-08,19067,526.17
865,2004-07-10,19067,549.3
866,2004-07-11,19067,380.97
867,2004-07-12,19067,259.7
868,2004-07-13,19067,226.25
869,2004-07-17,19067,1371.51
870,2004-07-18,19067,971.96
871,2004-07-19,19067,470.58
872,2004-07-20,19067,362.42
873,2004-07-24,19067,222.45
874,2004-07-25,19067,199.86
875,2004-07-27,19067,165.82
876,2004-07-28,19067,150.74
877,2004-07-30,19067,151.64
878,2004-07-31,19067,167.62
879,2004-08-01,19067,205.04
880,2004-08-04,19067,142.93
881,2004-08-05,19067,127.81
882,2004-08-09,19067,129.82
883,2004-08-12,19067,108.61
884,2004-08-16,19067,78.53
885,2004-08-18,19067,75.33
886,2004-08-20,19067,66.69
887,2004-08-21,19067,67.89
888,2004-08-22,19067,72.06
889,2004-08-25,19067,105.48
890,2004-08-26,19067,97.26
891,2004-08-27,19067,93.66
892,2004-08-28,19067,102.9
893,2004-08-31,19067,106.79
894,2004-09-01,19067,85.5
895,2004-09-02,19067,76.82
896,2004-09-05,19067,61.03
897,2004-09-07,19067,53.48
898,2004-09-10,19067,51.91
899,2004-09-11,19067,57.57
900,2004-09-13,19067,359.63
901,2004-09-14,19067,1035.32
902,2004-09-15,19067,1465.14
903,2004-09-16,19067,1099.03
904,2004-09-17,19067,511.22
905,2004-09-21,19067,198.67
906,2004-09-24,19067,1364.17
907,2004-09-27,19067,1008.15
908,2004-09-28,19067,1702.87
909,2004-09-29,19067,1896.73
910,2004-09-30,19067,1203.16
911,2004-10-01,19067,743.48
912,2004-10-08,19067,197.48
913,2004-10-09,19067,212.36
914,2004-10-11,19067,234.55
915,2004-10-13,19067,306.93
916,2004-10-14,19067,310.05
917,2004-10-15,19067,288.15
918,2004-10-18,19067,719.2
919,2004-10-20,19067,460.66
920,2004-10-24,19067,314.98
921,2004-10-25,19067,351.5
922,2004-10-26,19067,290.27
923,2004-10-30,19067,176.4
924,2004-10-31,19067,169.91
925,2004-11-02,19067,160.07
926,2004-11-04,19067,155.5
927,2004-11-05,19067,167.13
928,2004-11-07,19067,138.93
929,2004-11-11,19067,279.99
930,2004-11-14,19067,350.14
931,2004-11-15,19067,281.83
932,2004-11-16,19067,260.92
933,2004-11-17,19067,386.34
934,2004-11-18,19067,473.75
935,2004-11-20,19067,215.7
936,2004-11-25,19067,118.83
937,2004-11-27,19067,110.72
938,2004-12-02,19067,100.9
939,2004-12-03,19067,90.41
940,2004-12-11,19067,117.31
941,2004-12-12,19067,159.23
942,2004-12-15,19067,106.47
943,2004-12-16,19067,91.71
944,2004-12-20,19067,94.86
945,2004-12-25,19067,0.0
946,2004-12-26,19067,0.0
947,2004-12-27,19067,0.0
948,2004-12-31,19067,0.0
949,2005-01-04,19067,42.05
950,2005-01-06,19067,59.45
951,2005-01-07,19067,63.8
952,2005-01-09,19067,76.85
953,2005-01-11,19067,368.3
954,2005-01-20,19067,52.2
955,2005-01-21,19067,43.5
956,2005-01-22,19067,37.7
957,2005-01-26,19067,197.2
958,2005-01-29,19067,73.95
959,2005-01-31,19067,147.9
960,2005-02-02,19067,44.95
961,2005-02-05,19067,62.35
962,2005-02-06,19067,66.7
963,2005-02-08,19067,47.85
964,2005-02-09,19067,43.5
965,2005-02-11,19067,33.35
966,2005-02-13,19067,31.9
967,2005-02-15,19067,37.7
968,2005-02-17,19067,77.0
969,2005-02-18,19067,60.03
970,2005-02-20,19067,118.76
971,2005-02-22,19067,95.26
972,2005-02-23,19067,58.72
973,2005-02-24,19067,48.28
974,2005-02-28,19067,114.84
975,2005-03-01,19067,78.3
976,2005-03-03,19067,46.98
977,2005-03-06,19067,37.7
978,2005-03-08,19067,31.9
979,2005-03-14,19067,196.54
980,2005-03-17,19067,136.53
981,2005-03-19,19067,63.94
982,2005-03-25,19067,469.0
983,2005-03-30,19067,88.74
984,2005-04-01,19067,136.3
985,2005-04-02,19067,517.65
986,2005-04-04,19067,804.75
987,2005-04-08,19067,271.15
988,2005-04-09,19067,372.65
989,2005-04-10,19067,327.7
990,2005-04-11,19067,253.75
991,2005-04-12,19067,191.4
992,2005-04-13,19067,165.3
993,2005-04-18,19067,142.1
994,2005-04-19,19067,120.35
995,2005-04-20,19067,110.2
996,2005-04-22,19067,116.0
997,2005-04-23,19067,102.95
998,2005-04-24,19067,92.8
999,2005-04-25,19067,133.4
1000,2005-04-27,19067,129.05
1001,2005-04-29,19067,120.35
1002,2005-05-03,19067,92.8
1003,2005-05-07,19067,65.25
1004,2005-05-08,19067,66.7
1005,2005-05-09,19067,71.05
1006,2005-05-11,19067,214.6
1007,2005-05-12,19067,250.85
1008,2005-05-15,19067,150.8
1009,2005-05-16,19067,123.25
1010,2005-05-17,19067,101.5
1011,2005-05-21,19067,1336.9
1012,2005-05-23,19067,726.45
1013,2005-05-25,19067,900.45
1014,2005-06-01,19067,211.7
1015,2005-06-02,19067,197.2
1016,2005-06-04,19067,165.3
1017,2005-06-05,19067,155.15
1018,2005-06-08,19067,123.25
1019,2005-06-10,19067,110.2
1020,2005-06-11,19067,102.95
1021,2005-06-19,19067,919.3
1022,2005-06-20,19067,648.15
1023,2005-06-25,19067,253.75
1024,2005-06-26,19067,232.0
1025,2005-06-27,19067,214.6
1026,2005-06-28,19067,214.6
1027,2005-06-29,19067,217.5
1028,2005-06-30,19067,201.55
1029,2005-07-01,19067,182.7
1030,2005-07-02,19067,159.5
1031,2005-07-03,19067,150.8
1032,2005-07-09,19067,0.0
1033,2005-07-10,19067,0.0
1034,2005-07-11,19067,0.0
1035,2005-07-12,19067,0.0
1036,2005-07-13,19067,0.0
1037,2005-07-14,19067,4.0
1038,2005-07-17,19067,12.0
1039,2005-07-18,19067,16.0
1040,2005-07-19,19067,16.0
1041,2005-07-20,19067,16.0
1042,2005-07-21,19067,16.0
1043,2005-07-22,19067,16.0
1044,2005-07-25,19067,16.0
1045,2005-07-26,19067,16.0
1046,2005-08-01,19067,16.0
1047,2005-08-03,19067,16.0
1048,2005-08-08,19067,16.0
1049,2005-08-10,19067,16.0
1050,2005-08-13,19067,16.0
1051,2005-08-14,19067,16.0
1052,2005-08-22,19067,16.0
1053,2005-08-25,19067,16.0
1054,2005-08-26,19067,16.0
1055,2005-08-29,19067,16.0
1056,2005-08-31,19067,16.0
1057,2005-09-01,19067,16.0
1058,2005-09-03,19067,16.0
1059,2005-09-04,19067,16.0
1060,2005-09-05,19067,16.0
1061,2005-09-06,19067,16.0
1062,2005-09-07,19067,16.0
1063,2005-09-09,19067,16.0
1064,2005-09-14,19067,16.0
1065,2005-09-15,19067,16.0
1066,2005-09-16,19067,16.0
1067,2005-09-17,19067,16.0
1068,2005-09-20,19067,16.0
1069,2005-09-21,19067,16.0
1070,2005-09-22,19067,16.0
1071,2005-09-24,19067,375.0
1072,2005-09-27,19067,236.0
1073,2005-09-28,19067,196.0
1074,2005-09-29,19067,196.0
1075,2005-10-01,19067,366.0
1076,2005-10-02,19067,274.0
1077,2005-10-04,19067,418.0
1078,2005-10-07,19067,1658.0
1079,2005-10-09,19067,1272.0
1080,2005-10-10,19067,819.17
1081,2005-10-11,19067,553.8
1082,2005-10-14,19067,455.5
1083,2005-10-16,19067,2323.7
1084,2005-10-17,19067,4901.96
1085,2005-10-20,19067,1688.4
1086,2005-10-24,19067,587.0
1087,2005-11-02,19067,381.0
1088,2005-11-03,19067,237.0
1089,2005-11-04,19067,208.0
1090,2005-11-06,19067,336.0
1091,2005-11-08,19067,665.0
1092,2005-11-12,19067,136.0
1093,2005-11-15,19067,139.0
1094,2005-11-17,19067,149.0
1095,2005-11-21,19067,159.0
1096,2005-11-22,19067,136.0
1097,2005-11-23,19067,150.0
1098,2005-11-29,19067,159.0
1099,2005-11-30,19067,151.0
1100,2005-12-02,19067,130.0
1101,2005-12-04,19067,115.0
1102,2005-12-05,19067,109.0
1103,2005-12-06,19067,114.0
1104,2005-12-10,19067,114.0
1105,2005-12-13,19067,114.0
1106,2005-12-17,19067,115.0
1107,2005-12-18,19067,115.0
1108,2005-12-19,19067,115.0
1109,2005-12-20,19067,115.0
1110,2005-12-21,19067,101.0
1111,2005-12-24,19067,115.0
1112,2005-12-25,19067,115.0
1113,2005-12-26,19067,115.0
1114,2005-12-28,19067,115.0
1115,2005-12-30,19067,115.0
1116,2006-01-02,19067,109.0
1117,2006-01-03,19067,109.0
1118,2006-01-05,19067,111.0
1119,2006-01-07,19067,109.0
1120,2006-01-09,19067,128.0
1121,2006-01-12,19067,128.0
1122,2006-01-13,19067,114.0
1123,2006-01-14,19067,123.0
1124,2006-01-15,19067,113.0
1125,2006-01-16,19067,113.0
1126,2006-01-20,19067,135.0
1127,2006-01-21,19067,153.0
1128,2006-01-23,19067,148.0
1129,2006-01-24,19067,147.0
1130,2006-01-26,19067,714.0
1131,2006-01-28,19067,236.0
1132,2006-01-30,19067,288.0
1133,2006-01-31,19067,270.0
1134,2006-02-02,19067,263.0
1135,2006-02-03,19067,226.0
1136,2006-02-05,19067,299.0
1137,2006-02-06,19067,302.0
1138,2006-02-09,19067,306.0
1139,2006-02-10,19067,296.0
1140,2006-02-11,19067,213.0
1141,2006-02-12,19067,186.0
1142,2006-02-13,19067,292.0
1143,2006-02-15,19067,265.0
1144,2006-02-16,19067,297.0
1145,2006-02-17,19067,272.0
1146,2006-02-18,19067,116.0
1147,2006-02-22,19067,302.0
1148,2006-02-23,19067,300.0
1149,2006-02-25,19067,300.0
1150,2006-02-26,19067,297.0
1151,2006-02-27,19067,295.0
1152,2006-03-02,19067,295.0
1153,2006-03-10,19067,275.0
1154,2006-03-11,19067,260.0
1155,2006-03-12,19067,261.0
1156,2006-03-13,19067,250.0
1157,2006-03-15,19067,97.0
1158,2006-03-17,19067,134.0
1159,2006-03-20,19067,131.0
1160,2006-03-22,19067,117.0
1161,2006-03-23,19067,112.0
1162,2006-03-24,19067,112.0
1163,2006-03-26,19067,112.0
1164,2006-03-28,19067,111.0
1165,2006-03-29,19067,110.0
1166,2006-04-01,19067,110.0
1167,2006-04-02,19067,110.0
1168,2006-04-03,19067,96.0
1169,2006-04-07,19067,83.0
1170,2006-04-09,19067,86.0
1171,2006-04-10,19067,91.0
1172,2006-04-13,19067,75.0
1173,2006-04-15,19067,74.0
1174,2006-04-16,19067,74.0
1175,2006-04-17,19067,74.0
1176,2006-04-19,19067,63.0
1177,2006-04-21,19067,59.0
1178,2006-04-22,19067,63.0
1179,2006-04-23,19067,63.0
1180,2006-04-26,19067,63.0
1181,2006-04-28,19067,28.0
1182,2006-04-29,19067,0.0
1183,2006-04-30,19067,0.0
1184,2006-05-01,19067,0.0
1185,2006-05-03,19067,0.0
1186,2006-05-09,19067,5.0
1187,2006-05-12,19067,5.0
1188,2006-05-13,19067,5.0
1189,2006-05-15,19067,5.0
1190,2006-05-17,19067,5.0
1191,2006-05-18,19067,5.0
1192,2006-05-24,19067,66.0
1193,2006-05-25,19067,66.0
1194,2006-05-27,19067,66.0
1195,2006-05-28,19067,66.0
1196,2006-05-29,19067,65.0
1197,2006-05-30,19067,63.0
1198,2006-06-01,19067,63.0
1199,2006-06-03,19067,63.0
1200,2006-06-05,19067,63.0
1201,2006-06-06,19067,64.0
1202,2006-06-09,19067,5.0
1203,2006-06-11,19067,5.0
1204,2006-06-14,19067,5.0
1205,2006-06-18,19067,5.0
1206,2006-06-19,19067,5.0
1207,2006-06-20,19067,5.0
1208,2006-06-22,19067,0.0
1209,2006-06-26,19067,5.0
1210,2006-06-30,19067,62.0
1211,2006-07-01,19067,62.0
1212,2006-07-04,19067,62.0
1213,2006-07-06,19067,62.0
1214,2006-07-07,19067,40.0
1215,2006-07-09,19067,5.0
1216,2006-07-14,19067,5.0
1217,2006-07-17,19067,5.0
1218,2006-07-18,19067,5.0
1219,2006-07-20,19067,5.0
1220,2006-07-22,19067,5.0
1221,2006-07-24,19067,5.0
1222,2006-07-26,19067,5.0
1223,2006-07-28,19067,5.0
1224,2006-07-29,19067,5.0
1225,2006-07-31,19067,5.0
1226,2006-08-02,19067,5.0
1227,2006-08-04,19067,18.0
1228,2006-08-06,19067,16.0
1229,2006-08-08,19067,17.0
1230,2006-08-09,19067,17.0
1231,2006-08-10,19067,18.0
1232,2006-08-13,19067,18.0
1233,2006-08-14,19067,18.0
1234,2006-08-19,19067,18.0
1235,2006-08-20,19067,18.0
1236,2006-08-21,19067,19.0
1237,2006-08-23,19067,19.0
1238,2006-08-24,19067,19.0
1239,2006-08-27,19067,20.0
1240,2006-08-30,19067,20.0
1241,2006-09-02,19067,20.0
1242,2006-09-03,19067,20.0
1243,2006-09-04,19067,213.0
1244,2006-09-06,19067,229.0
1245,2006-09-07,19067,132.0
1246,2006-09-09,19067,134.0
1247,2006-09-10,19067,127.0
1248,2006-09-11,19067,218.0
1249,2006-09-12,19067,178.0
1250,2006-09-13,19067,214.0
1251,2006-09-23,19067,159.0
1252,2006-09-24,19067,123.0
1253,2006-09-25,19067,282.0
1254,2006-09-28,19067,304.0
1255,2006-09-29,19067,289.0
